Order_ID,Order_Date,SKU,Supplier_ID,Warehouse_ID,Expected_Delivery_Date,Actual_Delivery_Date,Freight_Cost,Order_Quantity
ORD00859,2024-08-23,SKU0027,SUP020,WH02,2024-09-30,2024-09-30,500.55,279
ORD00860,2024-04-23,SKU0072,SUP005,WH07,2024-05-26,2024-05-26,1231.1,290
ORD00861,2024-03-06,SKU0045,SUP010,WH09,2024-04-07,2024-04-06,1328.07,38
ORD00862,2024-01-20,SKU0078,SUP013,WH05,2024-02-02,2024-02-02,1648.36,112
ORD00863,2024-11-04,SKU0048,SUP006,WH09,2024-11-29,2024-11-27,209.87,45
ORD00864,2024-01-02,SKU0098,SUP004,WH10,2024-01-13,2024-01-13,322.41,489
ORD00865,2024-07-31,SKU0077,SUP001,WH06,2024-09-06,2024-09-06,1636.2,387
ORD00866,2024-11-01,SKU0002,SUP007,WH02,2024-11-20,2024-11-26,1742.38,277
ORD00867,2024-05-08,SKU0099,SUP006,WH07,2024-06-02,2024-06-02,445.0,343
ORD00868,2024-03-14,SKU0096,SUP004,WH09,2024-03-25,2024-03-23,1404.9,91
ORD00869,2024-09-17,SKU0005,SUP006,WH06,2024-10-12,2024-10-10,1012.28,494
ORD00870,2024-08-18,SKU0040,SUP014,WH09,2024-09-25,2024-09-24,684.88,263
ORD00871,2024-01-06,SKU0098,SUP017,WH06,2024-01-16,2024-01-14,1368.75,263
ORD00872,2024-07-29,SKU0084,SUP011,WH05,2024-09-09,2024-09-08,1260.57,480
ORD00873,2024-01-01,SKU0047,SUP002,WH10,2024-01-15,2024-01-14,281.23,57
ORD00874,2024-05-25,SKU0055,SUP015,WH02,2024-06-24,2024-06-29,1177.57,217
ORD00875,2024-04-20,SKU0003,SUP004,WH05,2024-05-01,2024-04-30,1139.31,53
ORD00876,2024-10-31,SKU0057,SUP002,WH02,2024-11-14,2024-11-12,57.12,218
ORD00877,2024-12-22,SKU0067,SUP012,WH07,2025-01-14,2025-01-14,1568.23,140
ORD00878,2024-09-11,SKU0036,SUP009,WH10,2024-10-09,2024-10-09,1497.97,235
ORD00879,2024-09-25,SKU0031,SUP007,WH10,2024-10-14,2024-10-16,902.77,353
ORD00880,2024-01-09,SKU0083,SUP020,WH03,2024-02-16,2024-02-15,1321.95,147
ORD00881,2024-01-24,SKU0045,SUP002,WH08,2024-02-07,2024-02-05,1261.76,35
ORD00882,2024-10-10,SKU0027,SUP002,WH09,2024-10-24,2024-10-24,1896.49,89
ORD00883,2024-06-05,SKU0038,SUP012,WH09,2024-06-28,2024-06-27,707.85,360
ORD00884,2024-07-04,SKU0050,SUP009,WH06,2024-08-01,2024-07-31,105.13,293
ORD00885,2024-09-09,SKU0026,SUP017,WH02,2024-09-19,2024-09-19,1866.57,489
ORD00886,2024-05-06,SKU0057,SUP001,WH05,2024-06-12,2024-06-12,1952.23,448
ORD00887,2024-09-05,SKU0087,SUP009,WH08,2024-10-03,2024-10-16,1806.33,88
ORD00888,2024-09-22,SKU0075,SUP003,WH07,2024-10-16,2024-10-16,389.22,370
ORD00889,2024-03-28,SKU0024,SUP001,WH04,2024-05-04,2024-05-02,1372.37,54
ORD00890,2024-09-07,SKU0048,SUP010,WH03,2024-10-09,2024-10-08,750.16,57
ORD00891,2024-03-02,SKU0055,SUP015,WH07,2024-04-01,2024-04-01,1273.71,398
ORD00892,2024-04-23,SKU0069,SUP004,WH05,2024-05-04,2024-05-03,428.16,206
ORD00893,2024-10-11,SKU0076,SUP017,WH05,2024-10-21,2024-10-29,447.57,498
ORD00894,2024-12-24,SKU0049,SUP011,WH10,2025-02-04,2025-02-02,70.16,12
ORD00895,2024-01-24,SKU0032,SUP010,WH01,2024-02-25,2024-02-25,886.8,256
ORD00896,2024-08-24,SKU0066,SUP019,WH03,2024-09-29,2024-10-13,827.31,160
ORD00897,2024-07-26,SKU0013,SUP007,WH10,2024-08-14,2024-08-25,565.91,492
ORD00898,2024-08-09,SKU0068,SUP005,WH10,2024-09-11,2024-09-11,816.94,337
ORD00899,2024-10-14,SKU0090,SUP016,WH04,2024-11-16,2024-11-16,942.41,388
ORD00900,2024-01-26,SKU0071,SUP003,WH10,2024-02-19,2024-02-18,1764.12,152
ORD00901,2024-09-26,SKU0044,SUP018,WH03,2024-10-14,2024-10-27,668.45,448
ORD00902,2024-04-11,SKU0083,SUP017,WH01,2024-04-21,2024-04-19,1921.13,421
ORD00903,2024-02-26,SKU0054,SUP020,WH04,2024-04-04,2024-04-03,1858.89,394
ORD00904,2024-06-12,SKU0055,SUP010,WH06,2024-07-14,2024-07-12,1427.35,243
ORD00905,2024-01-10,SKU0086,SUP013,WH01,2024-01-23,2024-01-21,430.69,461
ORD00906,2024-08-18,SKU0020,SUP018,WH02,2024-09-05,2024-09-05,1821.87,337
ORD00907,2024-07-25,SKU0078,SUP003,WH08,2024-08-18,2024-08-18,1786.41,42
ORD00908,2024-07-06,SKU0068,SUP007,WH07,2024-07-25,2024-07-24,464.4,443
ORD00909,2024-01-12,SKU0053,SUP010,WH07,2024-02-13,2024-02-11,1937.26,20
ORD00910,2024-10-05,SKU0008,SUP013,WH10,2024-10-18,2024-10-17,88.19,344
ORD00911,2024-01-13,SKU0077,SUP014,WH03,2024-02-20,2024-02-20,1958.62,132
ORD00912,2024-04-05,SKU0022,SUP019,WH09,2024-05-11,2024-05-09,253.09,449
ORD00913,2024-05-24,SKU0090,SUP010,WH04,2024-06-25,2024-06-23,1116.68,367
ORD00914,2024-09-13,SKU0080,SUP004,WH10,2024-09-24,2024-09-24,1695.34,405
ORD00915,2024-05-28,SKU0037,SUP004,WH08,2024-06-08,2024-06-22,166.21,352
ORD00916,2024-10-25,SKU0044,SUP017,WH03,2024-11-04,2024-11-03,298.01,287
ORD00917,2024-12-07,SKU0003,SUP010,WH03,2025-01-08,2025-01-08,678.95,433
ORD00918,2024-10-06,SKU0050,SUP013,WH06,2024-10-19,2024-10-18,478.37,155
ORD00919,2024-01-15,SKU0006,SUP012,WH06,2024-02-07,2024-02-06,102.42,268
ORD00920,2024-10-08,SKU0099,SUP017,WH03,2024-10-18,2024-10-30,1667.22,156
ORD00921,2024-03-16,SKU0065,SUP005,WH03,2024-04-18,2024-04-18,1278.72,65
ORD00922,2024-11-20,SKU0024,SUP004,WH09,2024-12-01,2024-12-14,1269.43,438
ORD00923,2024-12-23,SKU0081,SUP015,WH08,2025-01-22,2025-01-20,1158.22,253
ORD00924,2024-01-31,SKU0002,SUP009,WH02,2024-02-28,2024-02-28,781.59,36
ORD00925,2024-02-05,SKU0055,SUP017,WH08,2024-02-15,2024-02-13,1187.49,414
ORD00926,2024-09-11,SKU0012,SUP003,WH02,2024-10-05,2024-10-05,52.32,471
ORD00927,2024-02-22,SKU0006,SUP006,WH05,2024-03-18,2024-03-16,1329.28,334
ORD00928,2024-12-19,SKU0025,SUP020,WH01,2025-01-26,2025-01-26,937.33,170
ORD00929,2024-07-16,SKU0030,SUP017,WH07,2024-07-26,2024-07-25,52.57,431
ORD00930,2024-07-28,SKU0073,SUP002,WH02,2024-08-11,2024-08-11,577.36,372
ORD00931,2024-11-10,SKU0090,SUP017,WH03,2024-11-20,2024-11-29,1092.36,149
ORD00932,2024-03-20,SKU0078,SUP002,WH02,2024-04-03,2024-04-02,305.59,171
ORD00933,2024-07-21,SKU0074,SUP003,WH02,2024-08-14,2024-08-12,1997.9,494
ORD00934,2024-12-30,SKU0057,SUP018,WH01,2025-01-17,2025-01-16,1190.49,477
ORD00935,2024-01-09,SKU0038,SUP003,WH06,2024-02-02,2024-01-31,1264.13,341
ORD00936,2024-03-04,SKU0026,SUP007,WH09,2024-03-23,2024-03-22,1894.7,27
ORD00937,2024-02-23,SKU0095,SUP003,WH04,2024-03-18,2024-03-18,449.74,122
ORD00938,2024-05-02,SKU0053,SUP012,WH08,2024-05-25,2024-05-25,275.74,183
ORD00939,2024-02-17,SKU0057,SUP002,WH06,2024-03-02,2024-03-01,138.85,272
ORD00940,2024-03-03,SKU0002,SUP006,WH03,2024-03-28,2024-03-26,1810.14,435
ORD00941,2024-11-07,SKU0046,SUP007,WH01,2024-11-26,2024-12-09,587.37,425
ORD00942,2024-06-18,SKU0069,SUP013,WH08,2024-07-01,2024-06-30,967.6,144
ORD00943,2024-05-10,SKU0050,SUP010,WH01,2024-06-11,2024-06-11,1510.34,63
ORD00944,2024-06-01,SKU0062,SUP004,WH05,2024-06-12,2024-06-11,1018.45,145
ORD00945,2024-12-20,SKU0081,SUP010,WH01,2025-01-21,2025-01-19,1474.04,125
ORD00946,2024-06-28,SKU0003,SUP010,WH08,2024-07-30,2024-07-29,1855.32,450
ORD00947,2024-06-20,SKU0091,SUP008,WH10,2024-07-05,2024-07-05,1486.6,16
ORD00948,2024-12-04,SKU0082,SUP011,WH04,2025-01-15,2025-01-13,1001.06,416
ORD00949,2024-01-14,SKU0042,SUP007,WH04,2024-02-02,2024-02-02,1864.06,331
ORD00950,2024-06-23,SKU0077,SUP007,WH06,2024-07-12,2024-07-11,343.01,61
ORD00951,2024-09-30,SKU0007,SUP016,WH06,2024-11-02,2024-11-02,1494.67,345
ORD00952,2024-07-06,SKU0031,SUP006,WH04,2024-07-31,2024-07-31,1387.39,294
ORD00953,2024-11-12,SKU0011,SUP007,WH04,2024-12-01,2024-12-12,1113.54,11
ORD00954,2024-11-19,SKU0064,SUP003,WH02,2024-12-13,2024-12-11,728.4,119
ORD00955,2024-05-02,SKU0086,SUP014,WH03,2024-06-09,2024-06-08,105.4,180
ORD00956,2024-10-25,SKU0061,SUP015,WH06,2024-11-24,2024-12-02,1179.57,115
ORD00957,2024-03-30,SKU0072,SUP014,WH08,2024-05-07,2024-05-06,58.44,293
ORD00958,2024-03-28,SKU0015,SUP004,WH08,2024-04-08,2024-04-06,1698.34,311
ORD00959,2024-12-22,SKU0094,SUP010,WH06,2025-01-23,2025-02-05,256.9,93
ORD00960,2024-01-05,SKU0020,SUP006,WH08,2024-01-30,2024-01-28,1701.32,70
ORD00961,2024-05-08,SKU0053,SUP016,WH06,2024-06-10,2024-06-09,1007.54,331
ORD00962,2024-08-17,SKU0069,SUP007,WH04,2024-09-05,2024-09-16,611.8,240
ORD00963,2024-05-30,SKU0086,SUP009,WH04,2024-06-27,2024-06-27,530.29,139
ORD00964,2024-11-04,SKU0094,SUP010,WH06,2024-12-06,2024-12-05,684.44,135
ORD00965,2024-04-01,SKU0060,SUP016,WH04,2024-05-04,2024-05-03,1472.19,29
ORD00966,2024-07-20,SKU0058,SUP015,WH08,2024-08-19,2024-08-17,1485.34,428
ORD00967,2024-02-15,SKU0042,SUP017,WH02,2024-02-25,2024-02-25,61.3,422
ORD00968,2024-03-18,SKU0057,SUP009,WH01,2024-04-15,2024-04-13,526.75,281
ORD00969,2024-03-04,SKU0068,SUP017,WH05,2024-03-14,2024-03-13,904.63,181
ORD00970,2024-09-27,SKU0065,SUP018,WH01,2024-10-15,2024-10-14,269.97,115
ORD00971,2024-03-14,SKU0060,SUP011,WH02,2024-04-25,2024-04-25,141.79,160
ORD00972,2024-09-01,SKU0045,SUP014,WH04,2024-10-09,2024-10-07,1110.51,463
ORD00973,2024-05-06,SKU0020,SUP019,WH01,2024-06-11,2024-06-11,1290.12,53
ORD00974,2024-07-25,SKU0006,SUP017,WH03,2024-08-04,2024-08-03,665.47,413
ORD00975,2024-11-14,SKU0043,SUP006,WH06,2024-12-09,2024-12-07,1783.52,159
ORD00976,2024-11-11,SKU0040,SUP015,WH04,2024-12-11,2024-12-11,1861.95,139
ORD00977,2024-01-05,SKU0061,SUP009,WH09,2024-02-02,2024-02-02,90.25,406
ORD00978,2024-10-13,SKU0091,SUP003,WH01,2024-11-06,2024-11-05,1182.7,480
ORD00979,2024-12-14,SKU0071,SUP008,WH08,2024-12-29,2024-12-27,405.85,495
ORD00980,2024-08-31,SKU0081,SUP020,WH06,2024-10-08,2024-10-08,379.46,141
ORD00981,2024-03-09,SKU0058,SUP020,WH07,2024-04-16,2024-04-14,695.14,299
ORD00982,2024-08-30,SKU0093,SUP016,WH07,2024-10-02,2024-10-02,597.21,153
ORD00983,2024-08-20,SKU0094,SUP020,WH01,2024-09-27,2024-09-25,1015.86,104
ORD00984,2024-08-29,SKU0016,SUP012,WH08,2024-09-21,2024-09-19,883.91,199
ORD00985,2024-06-05,SKU0064,SUP016,WH04,2024-07-08,2024-07-07,1757.99,40
ORD00986,2024-07-10,SKU0051,SUP004,WH07,2024-07-21,2024-07-21,156.9,90
ORD00987,2024-08-25,SKU0098,SUP006,WH03,2024-09-19,2024-09-17,1261.87,301
ORD00988,2024-06-18,SKU0059,SUP004,WH04,2024-06-29,2024-06-29,1419.51,346
ORD00989,2024-10-09,SKU0002,SUP019,WH08,2024-11-14,2024-11-12,850.07,142
ORD00990,2024-09-16,SKU0021,SUP013,WH10,2024-09-29,2024-09-27,726.14,283
ORD00991,2024-04-20,SKU0013,SUP019,WH09,2024-05-26,2024-05-25,1157.78,384
ORD00992,2024-08-10,SKU0021,SUP009,WH08,2024-09-07,2024-09-07,729.84,448
ORD00993,2024-10-03,SKU0010,SUP009,WH06,2024-10-31,2024-10-29,82.94,288
ORD00994,2024-06-27,SKU0079,SUP014,WH06,2024-08-04,2024-08-04,1899.22,128
ORD00995,2024-09-17,SKU0050,SUP012,WH10,2024-10-10,2024-10-20,578.2,359
ORD00996,2024-02-16,SKU0068,SUP008,WH03,2024-03-02,2024-03-02,1846.77,93
ORD00997,2024-05-20,SKU0100,SUP007,WH10,2024-06-08,2024-06-07,1338.59,78
ORD00998,2024-09-13,SKU0065,SUP011,WH07,2024-10-25,2024-10-24,239.27,185
ORD00999,2024-11-22,SKU0048,SUP002,WH07,2024-12-06,2024-12-04,537.71,171
ORD01000,2024-08-23,SKU0027,SUP004,WH06,2024-09-03,2024-09-01,1914.62,81
ORD01001,2024-08-30,SKU0076,SUP001,WH09,2024-10-06,2024-10-05,1269.46,35
ORD01002,2024-05-04,SKU0051,SUP004,WH07,2024-05-15,2024-05-19,1113.38,473
ORD01003,2024-09-12,SKU0076,SUP004,WH01,2024-09-23,2024-09-22,757.71,341
ORD01004,2024-05-10,SKU0003,SUP002,WH08,2024-05-24,2024-05-27,1573.52,361
ORD01005,2024-01-20,SKU0017,SUP002,WH08,2024-02-03,2024-02-02,1927.57,42
ORD01006,2024-03-31,SKU0013,SUP017,WH10,2024-04-10,2024-04-10,626.19,400
ORD01007,2024-08-11,SKU0069,SUP004,WH10,2024-08-22,2024-08-25,1256.79,188
ORD01008,2024-12-17,SKU0052,SUP012,WH10,2025-01-09,2025-01-08,968.02,376
ORD01009,2024-06-29,SKU0032,SUP002,WH01,2024-07-13,2024-07-11,1499.98,250
ORD01010,2024-11-09,SKU0031,SUP019,WH07,2024-12-15,2024-12-14,1257.06,128
ORD01011,2024-10-10,SKU0061,SUP005,WH10,2024-11-12,2024-11-10,1232.92,138
ORD01012,2024-07-23,SKU0097,SUP015,WH10,2024-08-22,2024-08-21,833.81,78
ORD01013,2024-10-20,SKU0100,SUP013,WH06,2024-11-02,2024-10-31,361.41,416
ORD01014,2024-05-26,SKU0048,SUP016,WH10,2024-06-28,2024-06-28,1233.07,220
ORD01015,2024-06-10,SKU0068,SUP013,WH09,2024-06-23,2024-06-22,100.19,392
ORD01016,2024-09-25,SKU0009,SUP011,WH01,2024-11-06,2024-11-04,1110.87,416
ORD01017,2024-08-21,SKU0095,SUP016,WH09,2024-09-23,2024-09-22,1145.39,91
ORD01018,2024-07-11,SKU0002,SUP017,WH07,2024-07-21,2024-07-21,1511.83,171
ORD01019,2024-06-07,SKU0035,SUP008,WH06,2024-06-22,2024-06-21,1463.53,70
ORD01020,2024-12-22,SKU0073,SUP019,WH02,2025-01-27,2025-01-25,1568.9,14
ORD01021,2024-01-24,SKU0097,SUP020,WH10,2024-03-02,2024-03-02,1043.68,493
ORD01022,2024-01-21,SKU0018,SUP015,WH03,2024-02-20,2024-02-20,560.47,333
ORD01023,2024-06-23,SKU0067,SUP019,WH05,2024-07-29,2024-07-29,1576.61,231
ORD01024,2024-01-13,SKU0019,SUP003,WH03,2024-02-06,2024-02-04,259.71,108
ORD01025,2024-05-04,SKU0006,SUP011,WH10,2024-06-15,2024-06-15,937.68,299
ORD01026,2024-07-26,SKU0043,SUP014,WH05,2024-09-02,2024-09-02,1927.67,275
ORD01027,2024-05-27,SKU0058,SUP019,WH02,2024-07-02,2024-07-02,1157.55,119
ORD01028,2024-03-15,SKU0027,SUP003,WH01,2024-04-08,2024-04-08,715.51,17
ORD01029,2024-04-13,SKU0098,SUP017,WH10,2024-04-23,2024-04-21,1314.98,239
ORD01030,2024-08-08,SKU0062,SUP002,WH03,2024-08-22,2024-08-21,519.15,259
ORD01031,2024-12-13,SKU0044,SUP008,WH08,2024-12-28,2024-12-28,227.96,401
ORD01032,2024-10-12,SKU0049,SUP014,WH01,2024-11-19,2024-11-17,1645.37,202
ORD01033,2024-07-18,SKU0047,SUP006,WH09,2024-08-12,2024-08-11,1199.68,57
ORD01034,2024-02-20,SKU0012,SUP017,WH07,2024-03-01,2024-03-01,727.25,441
ORD01035,2024-03-29,SKU0061,SUP019,WH03,2024-05-04,2024-05-06,571.46,212
ORD01036,2024-06-09,SKU0079,SUP004,WH09,2024-06-20,2024-06-19,1159.48,363
ORD01037,2024-03-31,SKU0043,SUP006,WH03,2024-04-25,2024-04-24,780.19,31
ORD01038,2024-09-08,SKU0043,SUP002,WH10,2024-09-22,2024-09-23,1661.46,27
ORD01039,2024-05-13,SKU0092,SUP015,WH06,2024-06-12,2024-06-10,1023.56,21
ORD01040,2024-10-31,SKU0062,SUP018,WH05,2024-11-18,2024-11-17,1262.07,396
ORD01041,2024-04-08,SKU0030,SUP013,WH01,2024-04-21,2024-04-20,1740.8,127
ORD01042,2024-06-30,SKU0001,SUP003,WH03,2024-07-24,2024-07-23,836.48,397
ORD01043,2024-09-17,SKU0083,SUP004,WH01,2024-09-28,2024-09-26,1760.03,472
ORD01044,2024-03-16,SKU0063,SUP001,WH09,2024-04-22,2024-04-20,871.12,335
ORD01045,2024-10-04,SKU0063,SUP010,WH02,2024-11-05,2024-11-05,1369.42,493
ORD01046,2024-08-01,SKU0029,SUP015,WH02,2024-08-31,2024-08-30,1522.85,465
ORD01047,2024-08-24,SKU0019,SUP004,WH02,2024-09-04,2024-09-04,520.04,364
ORD01048,2024-06-14,SKU0050,SUP017,WH10,2024-06-24,2024-06-24,335.19,403
ORD01049,2024-12-07,SKU0076,SUP006,WH10,2025-01-01,2025-01-01,1443.08,305
ORD01050,2024-10-08,SKU0030,SUP011,WH08,2024-11-19,2024-11-17,418.65,117
ORD01051,2024-03-11,SKU0053,SUP014,WH01,2024-04-18,2024-04-17,1540.27,60
ORD01052,2024-07-21,SKU0100,SUP011,WH06,2024-09-01,2024-08-31,1896.71,196
ORD01053,2024-11-25,SKU0022,SUP010,WH10,2024-12-27,2024-12-27,643.44,242
ORD01054,2024-04-11,SKU0024,SUP007,WH01,2024-04-30,2024-05-03,1268.71,181
ORD01055,2024-07-14,SKU0024,SUP009,WH08,2024-08-11,2024-08-11,427.19,59
ORD01056,2024-10-02,SKU0092,SUP005,WH01,2024-11-04,2024-11-04,1571.85,257
ORD01057,2024-04-09,SKU0053,SUP006,WH09,2024-05-04,2024-05-03,362.75,254
ORD01058,2024-07-07,SKU0092,SUP016,WH06,2024-08-09,2024-08-08,807.44,477
ORD01059,2024-07-20,SKU0095,SUP018,WH09,2024-08-07,2024-08-06,757.25,477
ORD01060,2024-03-05,SKU0043,SUP017,WH05,2024-03-15,2024-03-15,830.39,311
ORD01061,2024-03-05,SKU0006,SUP007,WH08,2024-03-24,2024-04-03,1769.12,426
ORD01062,2024-07-24,SKU0031,SUP007,WH09,2024-08-12,2024-08-12,55.03,163
ORD01063,2024-03-06,SKU0055,SUP002,WH04,2024-03-20,2024-03-23,232.67,484
ORD01064,2024-12-12,SKU0039,SUP006,WH07,2025-01-06,2025-01-05,1629.78,471
ORD01065,2024-07-10,SKU0001,SUP012,WH05,2024-08-02,2024-08-02,1252.4,71
ORD01066,2024-09-14,SKU0099,SUP006,WH05,2024-10-09,2024-10-07,1245.65,353
ORD01067,2024-05-24,SKU0031,SUP015,WH08,2024-06-23,2024-06-22,536.46,234
ORD01068,2024-04-19,SKU0062,SUP002,WH03,2024-05-03,2024-05-02,1023.58,140
ORD01069,2024-06-26,SKU0095,SUP009,WH02,2024-07-24,2024-07-22,1360.84,211
ORD01070,2024-09-16,SKU0055,SUP006,WH05,2024-10-11,2024-10-11,966.67,454
ORD01071,2024-05-25,SKU0070,SUP010,WH09,2024-06-26,2024-06-26,1197.21,462
ORD01072,2024-04-13,SKU0004,SUP001,WH02,2024-05-20,2024-05-20,1600.89,178
ORD01073,2024-02-22,SKU0070,SUP009,WH04,2024-03-21,2024-03-19,1082.84,236
ORD01074,2024-07-17,SKU0085,SUP016,WH07,2024-08-19,2024-08-18,1703.05,262
ORD01075,2024-09-05,SKU0092,SUP018,WH05,2024-09-23,2024-09-21,1252.66,369
ORD01076,2024-07-11,SKU0009,SUP006,WH07,2024-08-05,2024-08-05,848.9,244
ORD01077,2024-04-03,SKU0023,SUP009,WH06,2024-05-01,2024-05-03,1960.18,204
ORD01078,2024-03-31,SKU0005,SUP014,WH09,2024-05-08,2024-05-08,837.44,462
ORD01079,2024-05-17,SKU0092,SUP010,WH09,2024-06-18,2024-06-18,379.57,192
ORD01080,2024-05-06,SKU0028,SUP011,WH05,2024-06-17,2024-06-16,1995.64,140
ORD01081,2024-03-15,SKU0054,SUP007,WH05,2024-04-03,2024-04-01,1153.22,170
ORD01082,2024-12-09,SKU0048,SUP017,WH03,2024-12-19,2024-12-20,337.43,173
ORD01083,2024-04-30,SKU0069,SUP013,WH05,2024-05-13,2024-05-12,993.96,282
ORD01084,2024-04-01,SKU0090,SUP020,WH09,2024-05-09,2024-05-07,265.26,333
ORD01085,2024-08-09,SKU0033,SUP016,WH06,2024-09-11,2024-09-10,1825.82,75
ORD01086,2024-10-19,SKU0080,SUP008,WH07,2024-11-03,2024-11-02,715.33,444
ORD01087,2024-06-18,SKU0030,SUP007,WH05,2024-07-07,2024-07-19,326.51,134
ORD01088,2024-08-31,SKU0020,SUP002,WH08,2024-09-14,2024-09-12,976.35,66
ORD01089,2024-02-04,SKU0011,SUP013,WH08,2024-02-17,2024-02-15,512.32,337
ORD01090,2024-07-13,SKU0038,SUP015,WH06,2024-08-12,2024-08-11,395.97,112
ORD01091,2024-01-25,SKU0057,SUP008,WH10,2024-02-09,2024-02-09,186.41,377
ORD01092,2024-02-20,SKU0079,SUP001,WH09,2024-03-28,2024-03-28,1040.85,474
ORD01093,2024-08-04,SKU0085,SUP017,WH02,2024-08-14,2024-08-14,297.18,349
ORD01094,2024-03-15,SKU0053,SUP005,WH03,2024-04-17,2024-04-15,1416.21,390
ORD01095,2024-01-14,SKU0041,SUP012,WH10,2024-02-06,2024-02-15,118.69,252
ORD01096,2024-03-06,SKU0018,SUP002,WH05,2024-03-20,2024-03-19,1095.15,179
ORD01097,2024-10-09,SKU0092,SUP002,WH04,2024-10-23,2024-10-22,1230.25,310
ORD01098,2024-08-02,SKU0040,SUP018,WH08,2024-08-20,2024-08-20,731.18,185
ORD01099,2024-05-19,SKU0077,SUP014,WH07,2024-06-26,2024-06-26,1841.08,439
ORD01100,2024-12-21,SKU0063,SUP001,WH02,2025-01-27,2025-01-26,526.86,240
ORD01101,2024-05-20,SKU0094,SUP003,WH01,2024-06-13,2024-06-11,448.4,254
ORD01102,2024-11-16,SKU0098,SUP010,WH09,2024-12-18,2024-12-16,187.86,340
ORD01103,2024-05-05,SKU0071,SUP014,WH08,2024-06-12,2024-06-10,1639.09,102
ORD01104,2024-01-10,SKU0067,SUP009,WH04,2024-02-07,2024-02-07,1371.23,284
ORD01105,2024-02-10,SKU0014,SUP018,WH09,2024-02-28,2024-02-28,1434.16,379
ORD01106,2024-04-09,SKU0002,SUP014,WH02,2024-05-17,2024-05-15,854.63,390
ORD01107,2024-03-09,SKU0055,SUP013,WH09,2024-03-22,2024-03-20,1918.35,120
ORD01108,2024-02-27,SKU0071,SUP006,WH01,2024-03-23,2024-03-21,1593.73,36
ORD01109,2024-05-19,SKU0075,SUP014,WH07,2024-06-26,2024-06-24,1660.24,105
ORD01110,2024-12-22,SKU0026,SUP018,WH09,2025-01-09,2025-01-08,399.14,411
ORD01111,2024-03-14,SKU0051,SUP001,WH07,2024-04-20,2024-04-19,1999.14,140
ORD01112,2024-03-26,SKU0087,SUP015,WH08,2024-04-25,2024-04-23,1347.02,38
ORD01113,2024-12-29,SKU0010,SUP018,WH04,2025-01-16,2025-01-15,331.65,302
ORD01114,2024-03-14,SKU0039,SUP009,WH03,2024-04-11,2024-04-11,1920.86,441
ORD01115,2024-10-30,SKU0095,SUP016,WH03,2024-12-02,2024-12-02,1509.92,119
ORD01116,2024-08-14,SKU0020,SUP008,WH02,2024-08-29,2024-08-27,1900.78,31
ORD01117,2024-12-04,SKU0032,SUP004,WH03,2024-12-15,2024-12-15,1781.11,78
ORD01118,2024-07-22,SKU0047,SUP017,WH03,2024-08-01,2024-07-31,367.5,72
ORD01119,2024-08-04,SKU0069,SUP007,WH08,2024-08-23,2024-08-30,698.39,110
ORD01120,2024-03-23,SKU0026,SUP016,WH03,2024-04-25,2024-04-24,893.41,98
ORD01121,2024-07-28,SKU0080,SUP007,WH02,2024-08-16,2024-08-16,1455.65,322
ORD01122,2024-09-01,SKU0024,SUP008,WH08,2024-09-16,2024-09-16,222.05,119
ORD01123,2024-12-26,SKU0037,SUP014,WH06,2025-02-02,2025-02-02,443.7,278
ORD01124,2024-02-05,SKU0058,SUP007,WH03,2024-02-24,2024-02-22,1204.16,206
ORD01125,2024-02-27,SKU0002,SUP017,WH08,2024-03-08,2024-03-07,571.7,330
ORD01126,2024-01-08,SKU0077,SUP001,WH03,2024-02-14,2024-02-13,162.05,331
ORD01127,2024-10-15,SKU0067,SUP001,WH08,2024-11-21,2024-11-19,441.03,300
ORD01128,2024-01-31,SKU0084,SUP002,WH01,2024-02-14,2024-02-13,315.03,447
ORD01129,2024-11-30,SKU0028,SUP006,WH06,2024-12-25,2024-12-23,464.4,106
ORD01130,2024-05-13,SKU0040,SUP002,WH06,2024-05-27,2024-05-25,485.16,267
ORD01131,2024-04-15,SKU0090,SUP008,WH04,2024-04-30,2024-04-30,952.17,203
ORD01132,2024-12-21,SKU0007,SUP001,WH07,2025-01-27,2025-01-26,1051.74,270
ORD01133,2024-09-19,SKU0050,SUP016,WH04,2024-10-22,2024-10-21,1197.62,78
ORD01134,2024-07-18,SKU0049,SUP004,WH07,2024-07-29,2024-07-28,989.28,166
ORD01135,2024-11-20,SKU0045,SUP020,WH03,2024-12-28,2024-12-27,568.28,471
ORD01136,2024-10-02,SKU0044,SUP018,WH06,2024-10-20,2024-10-19,1434.39,402
ORD01137,2024-08-20,SKU0075,SUP014,WH08,2024-09-27,2024-09-26,1706.68,218
ORD01138,2024-04-27,SKU0020,SUP016,WH10,2024-05-30,2024-05-30,1193.02,64
ORD01139,2024-12-25,SKU0090,SUP016,WH04,2025-01-27,2025-01-25,1042.14,327
ORD01140,2024-09-19,SKU0090,SUP017,WH05,2024-09-29,2024-10-08,1860.68,157
ORD01141,2024-12-11,SKU0018,SUP012,WH05,2025-01-03,2025-01-02,882.59,171
ORD01142,2024-12-18,SKU0098,SUP013,WH09,2024-12-31,2024-12-30,1791.38,57
ORD01143,2024-07-19,SKU0027,SUP010,WH10,2024-08-20,2024-08-19,925.84,151
ORD01144,2024-05-10,SKU0006,SUP013,WH07,2024-05-23,2024-05-22,561.19,114
ORD01145,2024-12-11,SKU0040,SUP008,WH09,2024-12-26,2024-12-25,1612.8,26
