Date,Warehouse_ID,SKU,Stock_On_Hand,Average_Daily_Demand
2025-01-07,WH03,SKU0033,210,13
2025-01-08,WH03,SKU0033,212,7
2025-01-09,WH03,SKU0033,214,5
2025-01-10,WH03,SKU0033,232,9
2025-01-11,WH03,SKU0033,218,7
2025-01-12,WH03,SKU0033,227,4
2025-01-13,WH03,SKU0033,238,9
2025-01-14,WH03,SKU0033,210,9
2025-01-15,WH03,SKU0033,235,5
2025-01-16,WH03,SKU0033,221,9
2025-01-17,WH03,SKU0033,233,9
2025-01-18,WH03,SKU0033,230,11
2025-01-19,WH03,SKU0033,236,7
2025-01-20,WH03,SKU0033,229,6
2025-01-21,WH03,SKU0033,234,13
2025-01-22,WH03,SKU0033,212,9
2025-01-23,WH03,SKU0033,233,4
2025-01-24,WH03,SKU0033,229,12
2025-01-25,WH03,SKU0033,235,5
2025-01-26,WH03,SKU0033,231,11
2025-01-27,WH03,SKU0033,201,11
2025-01-28,WH03,SKU0033,226,13
2025-01-29,WH03,SKU0033,202,13
2025-01-30,WH03,SKU0033,223,6
2025-01-01,WH03,SKU0034,243,29
2025-01-02,WH03,SKU0034,243,32
2025-01-03,WH03,SKU0034,211,31
2025-01-04,WH03,SKU0034,236,26
2025-01-05,WH03,SKU0034,207,26
2025-01-06,WH03,SKU0034,226,26
2025-01-07,WH03,SKU0034,241,27
2025-01-08,WH03,SKU0034,206,28
2025-01-09,WH03,SKU0034,234,35
2025-01-10,WH03,SKU0034,214,31
2025-01-11,WH03,SKU0034,234,33
2025-01-12,WH03,SKU0034,210,34
2025-01-13,WH03,SKU0034,238,33
2025-01-14,WH03,SKU0034,225,29
2025-01-15,WH03,SKU0034,239,34
2025-01-16,WH03,SKU0034,224,33
2025-01-17,WH03,SKU0034,219,33
2025-01-18,WH03,SKU0034,207,35
2025-01-19,WH03,SKU0034,224,31
2025-01-20,WH03,SKU0034,211,31
2025-01-21,WH03,SKU0034,204,34
2025-01-22,WH03,SKU0034,233,30
2025-01-23,WH03,SKU0034,237,34
2025-01-24,WH03,SKU0034,208,26
2025-01-25,WH03,SKU0034,214,26
2025-01-26,WH03,SKU0034,226,31
2025-01-27,WH03,SKU0034,225,26
2025-01-28,WH03,SKU0034,240,35
2025-01-29,WH03,SKU0034,227,26
2025-01-30,WH03,SKU0034,219,33
2025-01-01,WH03,SKU0035,398,17
2025-01-02,WH03,SKU0035,386,11
2025-01-03,WH03,SKU0035,387,8
2025-01-04,WH03,SKU0035,386,8
2025-01-05,WH03,SKU0035,367,13
2025-01-06,WH03,SKU0035,386,17
2025-01-07,WH03,SKU0035,386,17
2025-01-08,WH03,SKU0035,398,11
2025-01-09,WH03,SKU0035,403,12
2025-01-10,WH03,SKU0035,389,9
2025-01-11,WH03,SKU0035,374,13
2025-01-12,WH03,SKU0035,376,13
2025-01-13,WH03,SKU0035,369,10
2025-01-14,WH03,SKU0035,392,14
2025-01-15,WH03,SKU0035,405,16
2025-01-16,WH03,SKU0035,398,8
2025-01-17,WH03,SKU0035,390,10
2025-01-18,WH03,SKU0035,376,10
2025-01-19,WH03,SKU0035,384,9
2025-01-20,WH03,SKU0035,387,9
2025-01-21,WH03,SKU0035,386,14
2025-01-22,WH03,SKU0035,373,9
2025-01-23,WH03,SKU0035,398,15
2025-01-24,WH03,SKU0035,376,16
2025-01-25,WH03,SKU0035,374,17
2025-01-26,WH03,SKU0035,370,14
2025-01-27,WH03,SKU0035,366,9
2025-01-28,WH03,SKU0035,382,8
2025-01-29,WH03,SKU0035,384,10
2025-01-30,WH03,SKU0035,369,17
2025-01-01,WH03,SKU0036,477,36
2025-01-02,WH03,SKU0036,484,36
2025-01-03,WH03,SKU0036,487,38
2025-01-04,WH03,SKU0036,490,35
2025-01-05,WH03,SKU0036,510,42
2025-01-06,WH03,SKU0036,484,35
2025-01-07,WH03,SKU0036,492,36
2025-01-08,WH03,SKU0036,510,37
2025-01-09,WH03,SKU0036,472,34
2025-01-10,WH03,SKU0036,473,36
2025-01-11,WH03,SKU0036,483,41
2025-01-12,WH03,SKU0036,506,34
2025-01-13,WH03,SKU0036,508,38
2025-01-14,WH03,SKU0036,483,37
2025-01-15,WH03,SKU0036,488,34
2025-01-16,WH03,SKU0036,505,33
2025-01-17,WH03,SKU0036,473,35
2025-01-18,WH03,SKU0036,476,33
2025-01-19,WH03,SKU0036,486,36
2025-01-20,WH03,SKU0036,476,41
2025-01-21,WH03,SKU0036,506,40
2025-01-22,WH03,SKU0036,491,42
2025-01-23,WH03,SKU0036,485,37
2025-01-24,WH03,SKU0036,471,40
2025-01-25,WH03,SKU0036,474,39
2025-01-26,WH03,SKU0036,502,35
2025-01-27,WH03,SKU0036,495,36
2025-01-28,WH03,SKU0036,486,38
2025-01-29,WH03,SKU0036,480,40
2025-01-30,WH03,SKU0036,486,37
2025-01-01,WH03,SKU0037,580,0
2025-01-02,WH03,SKU0037,797,0
2025-01-03,WH03,SKU0037,559,0
2025-01-04,WH03,SKU0037,446,0
2025-01-05,WH03,SKU0037,513,0
2025-01-06,WH03,SKU0037,782,0
2025-01-07,WH03,SKU0037,703,0
2025-01-08,WH03,SKU0037,723,0
2025-01-09,WH03,SKU0037,501,0
2025-01-10,WH03,SKU0037,735,0
2025-01-11,WH03,SKU0037,557,0
2025-01-12,WH03,SKU0037,717,0
2025-01-13,WH03,SKU0037,752,0
2025-01-14,WH03,SKU0037,483,0
2025-01-15,WH03,SKU0037,775,0
2025-01-16,WH03,SKU0037,653,0
2025-01-17,WH03,SKU0037,692,0
2025-01-18,WH03,SKU0037,702,0
2025-01-19,WH03,SKU0037,467,0
2025-01-20,WH03,SKU0037,698,0
2025-01-21,WH03,SKU0037,485,0
2025-01-22,WH03,SKU0037,508,0
2025-01-23,WH03,SKU0037,446,0
2025-01-24,WH03,SKU0037,472,0
2025-01-25,WH03,SKU0037,791,0
2025-01-26,WH03,SKU0037,531,0
2025-01-27,WH03,SKU0037,554,0
2025-01-28,WH03,SKU0037,591,0
2025-01-29,WH03,SKU0037,685,0
2025-01-30,WH03,SKU0037,629,0
2025-01-01,WH03,SKU0038,290,36
2025-01-02,WH03,SKU0038,307,35
2025-01-03,WH03,SKU0038,272,31
2025-01-04,WH03,SKU0038,295,33
2025-01-05,WH03,SKU0038,282,32
2025-01-06,WH03,SKU0038,274,31
2025-01-07,WH03,SKU0038,302,29
2025-01-08,WH03,SKU0038,304,32
2025-01-09,WH03,SKU0038,303,31
2025-01-10,WH03,SKU0038,304,34
2025-01-11,WH03,SKU0038,305,29
2025-01-12,WH03,SKU0038,302,31
2025-01-13,WH03,SKU0038,285,29
2025-01-14,WH03,SKU0038,309,35
2025-01-15,WH03,SKU0038,310,34
2025-01-16,WH03,SKU0038,277,32
2025-01-17,WH03,SKU0038,288,30
2025-01-18,WH03,SKU0038,308,38
2025-01-19,WH03,SKU0038,293,34
2025-01-20,WH03,SKU0038,299,35
2025-01-21,WH03,SKU0038,273,34
2025-01-22,WH03,SKU0038,302,37
2025-01-23,WH03,SKU0038,294,37
2025-01-24,WH03,SKU0038,294,32
2025-01-25,WH03,SKU0038,288,35
2025-01-26,WH03,SKU0038,306,31
2025-01-27,WH03,SKU0038,282,35
2025-01-28,WH03,SKU0038,301,32
2025-01-29,WH03,SKU0038,296,29
2025-01-30,WH03,SKU0038,282,38
2025-01-01,WH03,SKU0039,297,32
2025-01-02,WH03,SKU0039,327,39
2025-01-03,WH03,SKU0039,324,33
2025-01-04,WH03,SKU0039,321,34
2025-01-05,WH03,SKU0039,322,38
2025-01-06,WH03,SKU0039,306,33
2025-01-07,WH03,SKU0039,327,34
2025-01-08,WH03,SKU0039,306,36
2025-01-09,WH03,SKU0039,326,31
2025-01-10,WH03,SKU0039,328,34
2025-01-11,WH03,SKU0039,290,33
2025-01-12,WH03,SKU0039,307,36
2025-01-13,WH03,SKU0039,311,31
2025-01-14,WH03,SKU0039,308,32
2025-01-15,WH03,SKU0039,299,37
2025-01-16,WH03,SKU0039,321,31
2025-01-17,WH03,SKU0039,313,34
2025-01-18,WH03,SKU0039,302,37
2025-01-19,WH03,SKU0039,298,37
2025-01-20,WH03,SKU0039,305,30
2025-01-21,WH03,SKU0039,320,38
2025-01-22,WH03,SKU0039,311,37
2025-01-23,WH03,SKU0039,294,33
2025-01-24,WH03,SKU0039,302,37
2025-01-25,WH03,SKU0039,303,37
2025-01-26,WH03,SKU0039,301,36
2025-01-27,WH03,SKU0039,297,35
2025-01-28,WH03,SKU0039,292,37
2025-01-29,WH03,SKU0039,290,39
2025-01-30,WH03,SKU0039,322,35
2025-01-01,WH03,SKU0040,444,35
2025-01-02,WH03,SKU0040,454,36
2025-01-03,WH03,SKU0040,473,37
2025-01-04,WH03,SKU0040,457,29
2025-01-05,WH03,SKU0040,444,29
2025-01-06,WH03,SKU0040,478,33
2025-01-07,WH03,SKU0040,453,32
2025-01-08,WH03,SKU0040,445,33
2025-01-09,WH03,SKU0040,456,35
2025-01-10,WH03,SKU0040,439,37
2025-01-11,WH03,SKU0040,441,32
2025-01-12,WH03,SKU0040,452,35
2025-01-13,WH03,SKU0040,465,29
2025-01-14,WH03,SKU0040,458,33
2025-01-15,WH03,SKU0040,457,28
2025-01-16,WH03,SKU0040,446,33
2025-01-17,WH03,SKU0040,449,33
2025-01-18,WH03,SKU0040,445,35
2025-01-19,WH03,SKU0040,446,34
2025-01-20,WH03,SKU0040,472,31
2025-01-21,WH03,SKU0040,444,28
2025-01-22,WH03,SKU0040,453,29
2025-01-23,WH03,SKU0040,474,37
2025-01-24,WH03,SKU0040,478,37
2025-01-25,WH03,SKU0040,462,31
2025-01-26,WH03,SKU0040,456,30
2025-01-27,WH03,SKU0040,472,32
2025-01-28,WH03,SKU0040,454,34
2025-01-29,WH03,SKU0040,453,31
2025-01-30,WH03,SKU0040,448,28
2025-01-01,WH03,SKU0041,86,16
2025-01-02,WH03,SKU0041,72,17
2025-01-03,WH03,SKU0041,59,15
2025-01-04,WH03,SKU0041,69,20
2025-01-05,WH03,SKU0041,61,19
2025-01-06,WH03,SKU0041,66,16
2025-01-07,WH03,SKU0041,74,19
2025-01-08,WH03,SKU0041,49,18
2025-01-09,WH03,SKU0041,62,21
2025-01-10,WH03,SKU0041,59,23
2025-01-11,WH03,SKU0041,71,15
2025-01-12,WH03,SKU0041,63,22
2025-01-13,WH03,SKU0041,57,21
2025-01-14,WH03,SKU0041,78,20
2025-01-15,WH03,SKU0041,50,17
2025-01-16,WH03,SKU0041,60,17
2025-01-17,WH03,SKU0041,82,14
2025-01-18,WH03,SKU0041,68,23
2025-01-19,WH03,SKU0041,82,20
2025-01-20,WH03,SKU0041,86,18
2025-01-21,WH03,SKU0041,71,19
2025-01-22,WH03,SKU0041,48,14
2025-01-23,WH03,SKU0041,82,15
2025-01-24,WH03,SKU0041,61,20
2025-01-25,WH03,SKU0041,70,19
2025-01-26,WH03,SKU0041,86,21
2025-01-27,WH03,SKU0041,84,20
2025-01-28,WH03,SKU0041,86,20
2025-01-29,WH03,SKU0041,68,22
2025-01-30,WH03,SKU0041,81,14
2025-01-01,WH03,SKU0042,759,0
2025-01-02,WH03,SKU0042,686,0
2025-01-03,WH03,SKU0042,770,0
2025-01-04,WH03,SKU0042,510,0
2025-01-05,WH03,SKU0042,475,0
2025-01-06,WH03,SKU0042,478,0
2025-01-07,WH03,SKU0042,500,0
2025-01-08,WH03,SKU0042,485,0
2025-01-09,WH03,SKU0042,576,0
2025-01-10,WH03,SKU0042,479,0
2025-01-11,WH03,SKU0042,463,0
2025-01-12,WH03,SKU0042,609,0
2025-01-13,WH03,SKU0042,717,0
2025-01-14,WH03,SKU0042,454,0
2025-01-15,WH03,SKU0042,604,0
2025-01-16,WH03,SKU0042,663,0
2025-01-17,WH03,SKU0042,682,0
2025-01-18,WH03,SKU0042,442,0
2025-01-19,WH03,SKU0042,693,0
2025-01-20,WH03,SKU0042,410,0
2025-01-21,WH03,SKU0042,494,0
2025-01-22,WH03,SKU0042,527,0
2025-01-23,WH03,SKU0042,741,0
2025-01-24,WH03,SKU0042,476,0
2025-01-25,WH03,SKU0042,712,0
2025-01-26,WH03,SKU0042,795,0
2025-01-27,WH03,SKU0042,783,0
2025-01-28,WH03,SKU0042,521,0
2025-01-29,WH03,SKU0042,438,0
2025-01-30,WH03,SKU0042,488,0
2025-01-01,WH03,SKU0043,400,9
2025-01-02,WH03,SKU0043,405,12
2025-01-03,WH03,SKU0043,398,13
2025-01-04,WH03,SKU0043,413,9
2025-01-05,WH03,SKU0043,396,12
2025-01-06,WH03,SKU0043,407,10
2025-01-07,WH03,SKU0043,389,14
2025-01-08,WH03,SKU0043,413,11
2025-01-09,WH03,SKU0043,379,8
2025-01-10,WH03,SKU0043,393,13
2025-01-11,WH03,SKU0043,401,14
2025-01-12,WH03,SKU0043,376,10
2025-01-13,WH03,SKU0043,403,15
2025-01-14,WH03,SKU0043,380,14
2025-01-15,WH03,SKU0043,375,7
2025-01-16,WH03,SKU0043,408,13
2025-01-17,WH03,SKU0043,413,12
2025-01-18,WH03,SKU0043,399,11
2025-01-19,WH03,SKU0043,395,11
2025-01-20,WH03,SKU0043,386,14
2025-01-21,WH03,SKU0043,389,12
2025-01-22,WH03,SKU0043,401,11
2025-01-23,WH03,SKU0043,399,6
2025-01-24,WH03,SKU0043,387,10
2025-01-25,WH03,SKU0043,390,15
2025-01-26,WH03,SKU0043,410,13
2025-01-27,WH03,SKU0043,389,6
2025-01-28,WH03,SKU0043,405,14
2025-01-29,WH03,SKU0043,394,14
2025-01-30,WH03,SKU0043,412,11
2025-01-01,WH03,SKU0044,154,5
2025-01-02,WH03,SKU0044,130,0
2025-01-03,WH03,SKU0044,162,3
2025-01-04,WH03,SKU0044,137,6
2025-01-05,WH03,SKU0044,138,9
2025-01-06,WH03,SKU0044,151,3
2025-01-07,WH03,SKU0044,134,8
2025-01-08,WH03,SKU0044,147,9
2025-01-09,WH03,SKU0044,137,0
2025-01-10,WH03,SKU0044,159,2
2025-01-11,WH03,SKU0044,157,7
2025-01-12,WH03,SKU0044,133,7
2025-01-13,WH03,SKU0044,127,3
2025-01-14,WH03,SKU0044,138,6
2025-01-15,WH03,SKU0044,145,6
2025-01-16,WH03,SKU0044,143,7
2025-01-17,WH03,SKU0044,130,7
2025-01-18,WH03,SKU0044,126,0
2025-01-19,WH03,SKU0044,152,1
2025-01-20,WH03,SKU0044,154,1
2025-01-21,WH03,SKU0044,129,9
2025-01-22,WH03,SKU0044,131,9
2025-01-23,WH03,SKU0044,137,7
2025-01-24,WH03,SKU0044,161,1
2025-01-25,WH03,SKU0044,137,5
2025-01-26,WH03,SKU0044,158,1
2025-01-27,WH03,SKU0044,131,3
2025-01-28,WH03,SKU0044,132,2
2025-01-29,WH03,SKU0044,129,8
2025-01-30,WH03,SKU0044,155,1
2025-01-01,WH03,SKU0045,296,31
2025-01-02,WH03,SKU0045,296,28
2025-01-03,WH03,SKU0045,272,22
2025-01-04,WH03,SKU0045,295,31
2025-01-05,WH03,SKU0045,286,28
2025-01-06,WH03,SKU0045,279,26
2025-01-07,WH03,SKU0045,301,28
2025-01-08,WH03,SKU0045,275,30
2025-01-09,WH03,SKU0045,308,26
2025-01-10,WH03,SKU0045,284,27
2025-01-11,WH03,SKU0045,303,26
2025-01-12,WH03,SKU0045,272,22
2025-01-13,WH03,SKU0045,303,29
2025-01-14,WH03,SKU0045,301,23
2025-01-15,WH03,SKU0045,277,25
2025-01-16,WH03,SKU0045,280,25
2025-01-17,WH03,SKU0045,293,24
2025-01-18,WH03,SKU0045,275,26
2025-01-19,WH03,SKU0045,299,28
2025-01-20,WH03,SKU0045,283,25
2025-01-21,WH03,SKU0045,294,23
2025-01-22,WH03,SKU0045,304,30
2025-01-23,WH03,SKU0045,272,31
2025-01-24,WH03,SKU0045,271,26
2025-01-25,WH03,SKU0045,297,25
2025-01-26,WH03,SKU0045,279,22
2025-01-27,WH03,SKU0045,300,22
2025-01-28,WH03,SKU0045,290,25
2025-01-29,WH03,SKU0045,309,31
2025-01-30,WH03,SKU0045,303,29
2025-01-01,WH03,SKU0046,0,34
2025-01-02,WH03,SKU0046,0,59
2025-01-03,WH03,SKU0046,0,41
2025-01-04,WH03,SKU0046,0,42
2025-01-05,WH03,SKU0046,0,34
2025-01-06,WH03,SKU0046,0,38
2025-01-07,WH03,SKU0046,0,49
2025-01-08,WH03,SKU0046,0,42
2025-01-09,WH03,SKU0046,0,47
2025-01-10,WH03,SKU0046,0,36
2025-01-11,WH03,SKU0046,0,32
2025-01-12,WH03,SKU0046,0,56
2025-01-13,WH03,SKU0046,0,42
2025-01-14,WH03,SKU0046,0,40
2025-01-15,WH03,SKU0046,0,38
2025-01-16,WH03,SKU0046,0,49
2025-01-17,WH03,SKU0046,0,46
2025-01-18,WH03,SKU0046,0,41
2025-01-19,WH03,SKU0046,0,57
2025-01-20,WH03,SKU0046,0,57
2025-01-21,WH03,SKU0046,0,35
2025-01-22,WH03,SKU0046,0,49
2025-01-23,WH03,SKU0046,0,59
2025-01-24,WH03,SKU0046,0,44
2025-01-25,WH03,SKU0046,0,30
2025-01-26,WH03,SKU0046,0,33
2025-01-27,WH03,SKU0046,0,50
2025-01-28,WH03,SKU0046,0,57
2025-01-29,WH03,SKU0046,0,33
2025-01-30,WH03,SKU0046,0,46
2025-01-01,WH03,SKU0047,278,17
2025-01-02,WH03,SKU0047,262,9
2025-01-03,WH03,SKU0047,267,12
2025-01-04,WH03,SKU0047,282,14
2025-01-05,WH03,SKU0047,253,12
2025-01-06,WH03,SKU0047,282,13
2025-01-07,WH03,SKU0047,275,11
2025-01-08,WH03,SKU0047,265,10
2025-01-09,WH03,SKU0047,256,9
2025-01-10,WH03,SKU0047,277,10
2025-01-11,WH03,SKU0047,275,18
2025-01-12,WH03,SKU0047,280,14
2025-01-13,WH03,SKU0047,257,13
2025-01-14,WH03,SKU0047,288,12
2025-01-15,WH03,SKU0047,286,16
2025-01-16,WH03,SKU0047,263,10
2025-01-17,WH03,SKU0047,253,11
2025-01-18,WH03,SKU0047,266,15
2025-01-19,WH03,SKU0047,275,13
2025-01-20,WH03,SKU0047,281,16
2025-01-21,WH03,SKU0047,281,17
2025-01-22,WH03,SKU0047,267,17
2025-01-23,WH03,SKU0047,269,10
2025-01-24,WH03,SKU0047,258,9
2025-01-25,WH03,SKU0047,291,10
2025-01-26,WH03,SKU0047,286,16
2025-01-27,WH03,SKU0047,270,18
2025-01-28,WH03,SKU0047,289,18
2025-01-29,WH03,SKU0047,272,11
2025-01-30,WH03,SKU0047,254,17
2025-01-01,WH03,SKU0048,424,26
2025-01-02,WH03,SKU0048,433,23
2025-01-03,WH03,SKU0048,448,19
2025-01-04,WH03,SKU0048,424,18
2025-01-05,WH03,SKU0048,460,27
2025-01-06,WH03,SKU0048,439,22
2025-01-07,WH03,SKU0048,438,21
2025-01-08,WH03,SKU0048,443,21
2025-01-09,WH03,SKU0048,446,21
2025-01-10,WH03,SKU0048,447,27
2025-01-11,WH03,SKU0048,430,18
2025-01-12,WH03,SKU0048,443,19
2025-01-13,WH03,SKU0048,431,25
2025-01-14,WH03,SKU0048,438,23
2025-01-15,WH03,SKU0048,453,19
2025-01-16,WH03,SKU0048,441,18
2025-01-17,WH03,SKU0048,441,20
2025-01-18,WH03,SKU0048,458,20
2025-01-19,WH03,SKU0048,430,18
2025-01-20,WH03,SKU0048,427,20
2025-01-21,WH03,SKU0048,431,25
2025-01-22,WH03,SKU0048,457,26
2025-01-23,WH03,SKU0048,460,26
2025-01-24,WH03,SKU0048,440,21
2025-01-25,WH03,SKU0048,447,21
2025-01-26,WH03,SKU0048,446,27
2025-01-27,WH03,SKU0048,429,25
2025-01-28,WH03,SKU0048,459,23
2025-01-29,WH03,SKU0048,436,20
2025-01-30,WH03,SKU0048,428,21
2025-01-01,WH03,SKU0049,373,23
2025-01-02,WH03,SKU0049,397,18
2025-01-03,WH03,SKU0049,365,27
2025-01-04,WH03,SKU0049,394,23
2025-01-05,WH03,SKU0049,401,23
2025-01-06,WH03,SKU0049,385,20
2025-01-07,WH03,SKU0049,397,25
2025-01-08,WH03,SKU0049,376,25
2025-01-09,WH03,SKU0049,394,18
2025-01-10,WH03,SKU0049,371,23
2025-01-11,WH03,SKU0049,389,24
2025-01-12,WH03,SKU0049,379,26
2025-01-13,WH03,SKU0049,382,20
2025-01-14,WH03,SKU0049,369,26
2025-01-15,WH03,SKU0049,393,22
2025-01-16,WH03,SKU0049,373,18
2025-01-17,WH03,SKU0049,371,19
2025-01-18,WH03,SKU0049,386,19
2025-01-19,WH03,SKU0049,370,20
2025-01-20,WH03,SKU0049,392,22
2025-01-21,WH03,SKU0049,371,25
2025-01-22,WH03,SKU0049,384,19
2025-01-23,WH03,SKU0049,392,27
2025-01-24,WH03,SKU0049,386,19
2025-01-25,WH03,SKU0049,377,23
2025-01-26,WH03,SKU0049,404,27
2025-01-27,WH03,SKU0049,402,26
2025-01-28,WH03,SKU0049,387,24
2025-01-29,WH03,SKU0049,394,25
2025-01-30,WH03,SKU0049,390,19
2025-01-01,WH03,SKU0050,442,4
2025-01-02,WH03,SKU0050,464,0
2025-01-03,WH03,SKU0050,444,3
2025-01-04,WH03,SKU0050,428,2
2025-01-05,WH03,SKU0050,441,9
2025-01-06,WH03,SKU0050,440,8
2025-01-07,WH03,SKU0050,454,8
2025-01-08,WH03,SKU0050,459,7
2025-01-09,WH03,SKU0050,454,1
2025-01-10,WH03,SKU0050,453,0
2025-01-11,WH03,SKU0050,454,6
2025-01-12,WH03,SKU0050,455,6
2025-01-13,WH03,SKU0050,439,3
2025-01-14,WH03,SKU0050,448,4
2025-01-15,WH03,SKU0050,438,4
2025-01-16,WH03,SKU0050,446,2
2025-01-17,WH03,SKU0050,450,3
2025-01-18,WH03,SKU0050,435,4
2025-01-19,WH03,SKU0050,429,6
2025-01-20,WH03,SKU0050,454,9
2025-01-21,WH03,SKU0050,436,5
2025-01-22,WH03,SKU0050,445,7
2025-01-23,WH03,SKU0050,449,8
2025-01-24,WH03,SKU0050,459,1
2025-01-25,WH03,SKU0050,439,6
2025-01-26,WH03,SKU0050,446,4
2025-01-27,WH03,SKU0050,431,5
2025-01-28,WH03,SKU0050,454,0
2025-01-29,WH03,SKU0050,448,9
2025-01-30,WH03,SKU0050,447,9
2025-01-01,WH03,SKU0051,0,50
2025-01-02,WH03,SKU0051,0,36
2025-01-03,WH03,SKU0051,0,30
2025-01-04,WH03,SKU0051,0,35
2025-01-05,WH03,SKU0051,0,58
2025-01-06,WH03,SKU0051,0,53
2025-01-07,WH03,SKU0051,0,38
2025-01-08,WH03,SKU0051,0,47
2025-01-09,WH03,SKU0051,0,40
2025-01-10,WH03,SKU0051,0,35
2025-01-11,WH03,SKU0051,0,59
2025-01-12,WH03,SKU0051,0,54
2025-01-13,WH03,SKU0051,0,40
2025-01-14,WH03,SKU0051,0,40
2025-01-15,WH03,SKU0051,0,54
2025-01-16,WH03,SKU0051,0,43
2025-01-17,WH03,SKU0051,0,41
2025-01-18,WH03,SKU0051,0,41
2025-01-19,WH03,SKU0051,0,43
2025-01-20,WH03,SKU0051,0,45
2025-01-21,WH03,SKU0051,0,31
2025-01-22,WH03,SKU0051,0,44
2025-01-23,WH03,SKU0051,0,43
2025-01-24,WH03,SKU0051,0,38
2025-01-25,WH03,SKU0051,0,40
2025-01-26,WH03,SKU0051,0,42
2025-01-27,WH03,SKU0051,0,40
2025-01-28,WH03,SKU0051,0,57
2025-01-29,WH03,SKU0051,0,45
2025-01-30,WH03,SKU0051,0,45
2025-01-01,WH03,SKU0052,148,37
2025-01-02,WH03,SKU0052,154,39
2025-01-03,WH03,SKU0052,163,34
2025-01-04,WH03,SKU0052,150,39
2025-01-05,WH03,SKU0052,163,34
2025-01-06,WH03,SKU0052,181,32
2025-01-07,WH03,SKU0052,166,33
2025-01-08,WH03,SKU0052,153,32
2025-01-09,WH03,SKU0052,155,41
2025-01-10,WH03,SKU0052,165,41
2025-01-11,WH03,SKU0052,158,39
2025-01-12,WH03,SKU0052,151,33
2025-01-13,WH03,SKU0052,148,40
2025-01-14,WH03,SKU0052,174,39
2025-01-15,WH03,SKU0052,185,35
2025-01-16,WH03,SKU0052,176,37
2025-01-17,WH03,SKU0052,169,38
2025-01-18,WH03,SKU0052,166,32
2025-01-19,WH03,SKU0052,151,37
2025-01-20,WH03,SKU0052,170,39
2025-01-21,WH03,SKU0052,170,33
2025-01-22,WH03,SKU0052,162,36
2025-01-23,WH03,SKU0052,187,37
2025-01-24,WH03,SKU0052,173,39
2025-01-25,WH03,SKU0052,162,41
2025-01-26,WH03,SKU0052,174,40
2025-01-27,WH03,SKU0052,177,38
2025-01-28,WH03,SKU0052,149,37
2025-01-29,WH03,SKU0052,153,38
2025-01-30,WH03,SKU0052,176,37
2025-01-01,WH03,SKU0053,0,50
2025-01-02,WH03,SKU0053,0,50
2025-01-03,WH03,SKU0053,0,44
2025-01-04,WH03,SKU0053,0,51
2025-01-05,WH03,SKU0053,0,53
2025-01-06,WH03,SKU0053,0,45
2025-01-07,WH03,SKU0053,0,31
2025-01-08,WH03,SKU0053,0,56
2025-01-09,WH03,SKU0053,0,44
2025-01-10,WH03,SKU0053,0,50
2025-01-11,WH03,SKU0053,0,57
2025-01-12,WH03,SKU0053,0,40
2025-01-13,WH03,SKU0053,0,48
2025-01-14,WH03,SKU0053,0,30
2025-01-15,WH03,SKU0053,0,56
2025-01-16,WH03,SKU0053,0,31
2025-01-17,WH03,SKU0053,0,46
2025-01-18,WH03,SKU0053,0,40
2025-01-19,WH03,SKU0053,0,31
2025-01-20,WH03,SKU0053,0,43
2025-01-21,WH03,SKU0053,0,58
2025-01-22,WH03,SKU0053,0,35
2025-01-23,WH03,SKU0053,0,38
2025-01-24,WH03,SKU0053,0,35
2025-01-25,WH03,SKU0053,0,33
2025-01-26,WH03,SKU0053,0,36
2025-01-27,WH03,SKU0053,0,47
2025-01-28,WH03,SKU0053,0,53
2025-01-29,WH03,SKU0053,0,50
2025-01-30,WH03,SKU0053,0,53
2025-01-01,WH03,SKU0054,388,14
2025-01-02,WH03,SKU0054,379,14
2025-01-03,WH03,SKU0054,382,13
2025-01-04,WH03,SKU0054,360,16
2025-01-05,WH03,SKU0054,379,13
2025-01-06,WH03,SKU0054,362,16
2025-01-07,WH03,SKU0054,381,22
2025-01-08,WH03,SKU0054,376,18
2025-01-09,WH03,SKU0054,365,21
2025-01-10,WH03,SKU0054,356,14
2025-01-11,WH03,SKU0054,360,15
2025-01-12,WH03,SKU0054,370,22
2025-01-13,WH03,SKU0054,378,16
2025-01-14,WH03,SKU0054,360,19
2025-01-15,WH03,SKU0054,362,22
2025-01-16,WH03,SKU0054,371,18
2025-01-17,WH03,SKU0054,388,16
2025-01-18,WH03,SKU0054,370,18
2025-01-19,WH03,SKU0054,362,13
2025-01-20,WH03,SKU0054,363,14
2025-01-21,WH03,SKU0054,379,13
2025-01-22,WH03,SKU0054,364,21
2025-01-23,WH03,SKU0054,374,19
2025-01-24,WH03,SKU0054,378,15
2025-01-25,WH03,SKU0054,377,15
2025-01-26,WH03,SKU0054,377,19
2025-01-27,WH03,SKU0054,387,22
2025-01-28,WH03,SKU0054,352,15
2025-01-29,WH03,SKU0054,373,16
2025-01-30,WH03,SKU0054,376,21
2025-01-01,WH03,SKU0055,181,40
2025-01-02,WH03,SKU0055,148,33
2025-01-03,WH03,SKU0055,150,32
2025-01-04,WH03,SKU0055,148,35
2025-01-05,WH03,SKU0055,149,33
2025-01-06,WH03,SKU0055,185,39
2025-01-07,WH03,SKU0055,183,31
2025-01-08,WH03,SKU0055,172,37
2025-01-09,WH03,SKU0055,151,40
2025-01-10,WH03,SKU0055,162,40
